ngram,matched_token,matched_category,line,name,game_id,skipped_token,skip_tag
"[',', '122', 'PRINT', '_', 'p', '""{left} le""', 'l', 'PRINT']","""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}pu:""",skipgram,50,collector2,47,"""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}pu:""",SL
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}pu:""', 'p', '_', 'l', 'PRINT', '""die tuer schliesst und""', 'GOSUB']","""{left} le""",skipgram,50,collector2,47,"""{left} le""",SL
"['THEN', '48', 'PRINT', '_', 'gg', '""{left} ""', 'PRINT', '""sie befinden sich im ""']","""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{left} s.""",skipgram,52,collector2,47,"""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{left} s.""",SL
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{left} s.""', 'gg', '_', 'PRINT', '""sie befinden sich im ""', ':', 'PRINT']","""{left} """,skipgram,52,collector2,47,"""{left} """,SL
"['GET', 'c$', 'PRINT', '_', ';', ':', 'h', '=']","""{clr}{white}dddddddddddddddddddddd""",skipgram,100,collector2,47,"""{clr}{white}dddddddddddddddddddddd""",SL
"['THEN', '103', 'PRINT', '_', ';', 'PRINT', '""{down}{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{right}-taste-""', ':']","""d@@@@@@d@@@@@d@@@@@@@d""",skipgram,101,collector2,47,"""d@@@@@@d@@@@@d@@@@@@@d""",SL
"['GOTO', '110', 'PRINT', '_', ';', 'PRINT', '""{down}{down}{down}wenn sie nun eine""', ':']","""d@@@@@@@@@@@@@@@@@@@@d""",skipgram,102,collector2,47,"""d@@@@@@@@@@@@@@@@@@@@d""",SL
"['GOTO', '110', 'PRINT', '_', ';', 'IF', 'v', '=']","""d@@@@@@d@@d@@d@@ddd@@d""",skipgram,103,collector2,47,"""d@@@@@@d@@d@@d@@ddd@@d""",SL
"['GOTO', '110', 'PRINT', '_', ';', 'PRINT', '""taste druecken,wird ""', ':']","""dddd@ddd@@d@@d@@@@@@@d""",skipgram,104,collector2,47,"""dddd@ddd@@d@@d@@@@@@@d""",SL
"['GOTO', '40', 'PRINT', '_', ';', 'sd', '=', 'z']","""d@@@@@@d@@d@@d@@ddd@@d""",skipgram,105,collector2,47,"""d@@@@@@d@@d@@d@@ddd@@d""",SL
"['TO', 'n', 'PRINT', '_', ';', 'PRINT', '""das programm geloescht""', 'POKE']","""d@@@@@@d@@d@@@@@@@@@@d""",skipgram,106,collector2,47,"""d@@@@@@d@@d@@@@@@@@@@d""",SL
"['=', '0', 'PRINT', '_', ';']","""d@@dd@@d@@d@@d@@@@@@@d""",skipgram,107,collector2,47,"""d@@dd@@d@@d@@d@@@@@@@d""",SL
"['TO', 'n', 'PRINT', '_', ';', 'PRINT', '""und sie muessen load""', ':']","""d@@@@@@d@@d@@dddd@dddd""",skipgram,108,collector2,47,"""d@@@@@@d@@d@@dddd@dddd""",SL
"['THEN', '112', 'PRINT', '_', ';']","""d@@@@@@d@@d@@d@@@@@@@d""",skipgram,109,collector2,47,"""d@@@@@@d@@d@@d@@@@@@@d""",SL
"['PRINT', '""{white}{clr}score: 0     level: 1""', 'PRINT', '_', ';', 'DATA', '169', ',']","""ddddddddddd@@d@@@@@@@d""",skipgram,110,collector2,47,"""ddddddddddd@@d@@@@@@@d""",SL
"['=', 'i', 'PRINT', '_', ';', 'IF', 'h', '=']","""d@@@@@@@@@@@@@@@@@@@@d""",skipgram,111,collector2,47,"""d@@@@@@@@@@@@@@@@@@@@d""",SL
"['NEXT', 'i', 'PRINT', '_', ';', 'POKE', '198', ',']","""dddddddd@@dddddddd@@@d""",skipgram,112,collector2,47,"""dddddddd@@dddddddd@@@d""",SL
"[')', '""{black}{down}""', 'PRINT', '_', ';', 'PRINT', '""{clr}{down}{down}load""', 'CHR$']","""d@@@@@@d@@d@@@@@@@@@@d""",skipgram,113,collector2,47,"""d@@@@@@d@@d@@@@@@@@@@d""",SL
"['=', '5', 'PRINT', '_', ';', 'POKE', '631', ',']","""d@dddd@d@@d@dddddddddd""",skipgram,114,collector2,47,"""d@dddd@d@@d@dddddddddd""",SL
"['-', '1', 'PRINT', '_', ';', 'sd', '=', 'y']","""d@d@@d@@@@d@d@@@@@@@@d""",skipgram,115,collector2,47,"""d@d@@d@@@@d@d@@@@@@@@d""",SL
"['NEXT', 'x', 'PRINT', '_', ';', 'POKE', 'r1', '+']","""d@@@@d@d@@d@dddd@ddddd""",skipgram,116,collector2,47,"""d@@@@d@d@@d@dddd@ddddd""",SL
"['THEN', '610', 'PRINT', '_', ';', 'POKE', 'r1', '+']","""d@d@@d@d@@d@@@@@@@@@@d""",skipgram,117,collector2,47,"""d@d@@d@d@@d@@@@@@@@@@d""",SL
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}  leertaste druecken""', 'PRINT', '_', ';']","""d@dddd@d@@d@dddddddddd""",skipgram,118,collector2,47,"""d@dddd@d@@d@dddddddddd""",SL
"['THEN', '119', 'PRINT', '_', ';']","""d@@@@@@d@@d@d@@@@@@@@d""",skipgram,119,collector2,47,"""d@@@@@@d@@d@d@@@@@@@@d""",SL
"[',', '60', 'PRINT', '_', 'FOR', 'w', '=', '240']","""dddddddddddddddddddddd""",skipgram,121,collector2,47,"""dddddddddddddddddddddd""",SL
"['-', '23', 'PRINT', '_', ':', 'pu', '=', '0']","""{clr}""",skipgram,200,collector2,47,"""{clr}""",SL
"['PRINT', '""{green}        q-bert{down}{left}{left}{left}{left}{left}{left}{left}{rvs_on}========""', 'PRINT', '_', ';', 'IF', 'r1', '<']","""{blue}iiiiiiiiiiiiiiiiiiiiii""",skipgram,201,collector2,47,"""{blue}iiiiiiiiiiiiiiiiiiiiii""",SL
"['19', ':', 'PRINT', '_', ';', ':', 'NEXT', 'POKE']","""i@@@@@@@@@@@@@@@@@@@@i""",skipgram,202,collector2,47,"""i@@@@@@@@@@@@@@@@@@@@i""",SL
"['PRINT', '""{home}{blue}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}      < taste >""', 'PRINT', '_', ':', 'POKE', '36879', ',']","""iiiiiiiiiiiiiiiiiiiiii""",skipgram,203,collector2,47,"""iiiiiiiiiiiiiiiiiiiiii""",SL
"[':', 'NEXT', 'PRINT', '_', ':', 'pu', '=', '0']","""{clr}""",skipgram,300,collector2,47,"""{clr}""",SL
"[',', '0', 'PRINT', '_', ';']","""{black}dddddddddddddddddddddd""",skipgram,301,collector2,47,"""{black}dddddddddddddddddddddd""",SL
"['19', ':', 'PRINT', '_', ';', ':', 'NEXT', 'DATA']","""d@@@@@@@@@@@@@@@@@@@@d""",skipgram,302,collector2,47,"""d@@@@@@@@@@@@@@@@@@@@d""",SL
"['GOTO', '2000', 'PRINT', '_', ':', 'POKE', '36879', ',']","""dddddddddddddddddddddd""",skipgram,303,collector2,47,"""dddddddddddddddddddddd""",SL
"['9', ':', 'PRINT', '_', ';', ':', 'h1', '=']","""{clr}{cyan}iiiiiiiiiiiiiiiiiiiiii""",skipgram,400,collector2,47,"""{clr}{cyan}iiiiiiiiiiiiiiiiiiiiii""",SL
"['REM', '*            *', 'PRINT', '_', ';', 'DATA', '24', ',']","""i@@@@@@@@@@@@@@@@@@@@i""",skipgram,401,collector2,47,"""i@@@@@@@@@@@@@@@@@@@@i""",SL
"['PRINT', '_', ';', 'DATA', '237', ',']","""iiiiiiii@iiii@iii@iiii""",skipgram,402,collector2,47,"""iiiiiiii@iiii@iii@iiii""",SL
"['PRINT', '_', ';', 'FOR', 'i', '=']","""i@@@@@@@@@@@@@@@@@@@@i""",skipgram,403,collector2,47,"""i@@@@@@@@@@@@@@@@@@@@i""",SL
"['PRINT', '_', ';']","""iiiiii@@iiiiiiiiii@iii""",skipgram,404,collector2,47,"""iiiiii@@iiiiiiiiii@iii""",SL
"['PRINT', '""{down} die level{rvs_on}\'{rvs_off}s {red}1{blue}-{red}9{blue}""', 'PRINT', '_', ';', 'POKE', 't', ',']","""i@@@@@@@@@@@@@@@@@@@@i""",skipgram,405,collector2,47,"""i@@@@@@@@@@@@@@@@@@@@i""",SL
"[',', '209', 'PRINT', '_', ';', 'IF', 'p', '=']","""iiii@iiiiiiii@iiiiiiii""",skipgram,406,collector2,47,"""iiii@iiiiiiii@iiiiiiii""",SL
"['PRINT', '_', ';', 'GOTO', '160']","""i@@@@@@@@@@@@@@@@@@@@i""",skipgram,407,collector2,47,"""i@@@@@@@@@@@@@@@@@@@@i""",SL
"['PRINT', '_', ';']","""i@@@iiiii@iii@iiiiii@i""",skipgram,408,collector2,47,"""i@@@iiiii@iii@iiiiii@i""",SL
"[':', 'RETURN', 'PRINT', '_', ';']","""i@@@@@@@@@@@@@@@@@@@@i""",skipgram,409,collector2,47,"""i@@@@@@@@@@@@@@@@@@@@i""",SL
"['=', '49', 'PRINT', '_', ';', 'FOR', 'zz', '=']","""iiiii@iii@iiiiiiiiii@i""",skipgram,410,collector2,47,"""iiiii@iii@iiiiiiiiii@i""",SL
"[':', 'NEW', 'PRINT', '_', ';']","""i@@@@@@@@@@@@@@@@@@@@i""",skipgram,411,collector2,47,"""i@@@@@@@@@@@@@@@@@@@@i""",SL
"['PRINT', '_', ';']","""iiiiiiiiiiiii@iiii@iii""",skipgram,412,collector2,47,"""iiiiiiiiiiiii@iiii@iii""",SL
"['PRINT', '_', ';']","""i@@@@@@@@@@@@@@@@@@@@i""",skipgram,413,collector2,47,"""i@@@@@@@@@@@@@@@@@@@@i""",SL
"['PRINT', '_', ';']","""iiii@iiii@iii@iii@iiii""",skipgram,414,collector2,47,"""iiii@iiii@iii@iii@iiii""",SL
"['PRINT', '""{down}                 {rvs_on}{red}>>>{rvs_off}""', 'PRINT', '_', ';', 'POKE', 't', ',']","""i@@@@@@@@@@@@@@@@@@@@i""",skipgram,415,collector2,47,"""i@@@@@@@@@@@@@@@@@@@@i""",SL
"['PRINT', '_', ';', 'IF', 'p1', '=']","""iiiiiiii@@iiiiiii@iiii""",skipgram,416,collector2,47,"""iiiiiiii@@iiiiiii@iiii""",SL
"['PRINT', '_', ';', 'GOTO', '160']","""i@@@@@@@@@@@@@@@@@@@@i""",skipgram,417,collector2,47,"""i@@@@@@@@@@@@@@@@@@@@i""",SL
"['PRINT', '_', ';']","""iiiiiiii@@ii@@iiiiiiii""",skipgram,418,collector2,47,"""iiiiiiii@@ii@@iiiiiiii""",SL
"[':', 'RETURN', 'PRINT', '_', ';']","""ii@@@@@@@@@@@@@@@@@@@i""",skipgram,419,collector2,47,"""ii@@@@@@@@@@@@@@@@@@@i""",SL
"['PRINT', '_']","""iiiiiiiiiiiiiiiiiiiiii""",skipgram,423,collector2,47,"""iiiiiiiiiiiiiiiiiiiiii""",SL
"['THEN', '25000', 'PRINT', '_', ':', 'pu', '=', '0']","""{clr}""",skipgram,500,collector2,47,"""{clr}""",SL
"['GOTO', '900', 'PRINT', '_', ';']","""{blue}dddddddddddddddddddddd""",skipgram,501,collector2,47,"""{blue}dddddddddddddddddddddd""",SL
"['19', ':', 'PRINT', '_', ';', ':', 'NEXT']","""d@@@@@@@@@@@@@@@@@@@@d""",skipgram,502,collector2,47,"""d@@@@@@@@@@@@@@@@@@@@d""",SL
"['GOTO', '904', 'PRINT', '_', ':', 'POKE', '36879', ',']","""dddddddddddddddddddddd""",skipgram,503,collector2,47,"""dddddddddddddddddddddd""",SL
"['GOTO', '18', 'PRINT', '_', ';', ':', 'POKE', '36879']","""{black}{clr}llllllllllllllllllllll""",skipgram,600,collector2,47,"""{black}{clr}llllllllllllllllllllll""",SL
"['19', ':', 'PRINT', '_', ';', ':', 'NEXT']","""l@@@@@@@@@@@@@@@@@@@@l""",skipgram,601,collector2,47,"""l@@@@@@@@@@@@@@@@@@@@l""",SL
"['GOTO', '1200', 'PRINT', '_']","""llllllllllllllllllllll""",skipgram,602,collector2,47,"""llllllllllllllllllllll""",SL
"['hc', 'THEN', 'PRINT', '_', ':', 'INPUT', '""{down}""', ';']","""{clr}{down}{down}{down}{down}{down}{white}deinen namen bitte""",skipgram,1001,collector2,47,"""{clr}{down}{down}{down}{down}{down}{white}deinen namen bitte""",SL
"['""{clr}{down}{down}{down}{down}{down}{white}deinen namen bitte""', ':', 'INPUT', '_', ';', 'd$', ':', 'hc']","""{down}""",skipgram,1001,collector2,47,"""{down}""",SL
"['PRINT', '_', 'hc', 'REM', ' strauss jun.']","""{clr}{down}{down}{white}highscore""",skipgram,1002,collector2,47,"""{clr}{down}{down}{white}highscore""",SL
"['PRINT', '_', 'd$', 'REM', ' ostriach 102']","""{down}von """,skipgram,1003,collector2,47,"""{down}von """,SL
"['PRINT', '_', 'REM', ' 9570 ossiach']","""{down}{down}      {rvs_on} taste {rvs_off}""",skipgram,1004,collector2,47,"""{down}{down}      {rvs_on} taste {rvs_off}""",SL
"['IF', 'a$', '=', '_', 'THEN', '1005']","""""",skipgram,1005,collector2,47,"""""",SL
"['0', ':', 'REM', '_']",  nix,skipgram,2010,collector2,47,  nix,SC
"['48', ':', 'REM', '_']", m.links,skipgram,2020,collector2,47, m.links,SC
"['24', ':', 'REM', '_']", m.rechts,skipgram,2030,collector2,47, m.rechts,SC
"['108', ':', 'REM', '_']", m. gerade,skipgram,2040,collector2,47, m. gerade,SC
"['255', ':', 'REM', '_']",     mauer,skipgram,2050,collector2,47,     mauer,SC
"['0', ':', 'REM', '_']",          grug,skipgram,2060,collector2,47,          grug,SC
"['0', ':', 'REM', '_']",          mine,skipgram,2070,collector2,47,          mine,SC
"['255', ':', 'REM', '_']",          tuer,skipgram,2080,collector2,47,          tuer,SC
"['0', ':', 'REM', '_']",           schluessel,skipgram,2090,collector2,47,           schluessel,SC
"['255', ':', 'REM', '_']",           fels,skipgram,2100,collector2,47,           fels,SC
"['24', ':', 'REM', '_']",           baum,skipgram,2110,collector2,47,           baum,SC
"['170', ':', 'REM', '_']",           monster,skipgram,2120,collector2,47,           monster,SC
"['60', ':', 'REM', '_']",           felsen,skipgram,2130,collector2,47,           felsen,SC
"['59', ':', 'REM', '_']",           felsen,skipgram,2140,collector2,47,           felsen,SC
"['14', ':', 'PRINT', '_']","""{clr}{rvs_on}{white}       collector      ",skipgram,3000,collector2,47,"""{clr}{rvs_on}{white}       collector      ",SL
"[',', '54', 'PRINT', '_']","""{down}{down}{green} level 1 = monser erst{down}           ab raum 5""",skipgram,3005,collector2,47,"""{down}{down}{green} level 1 = monser erst{down}           ab raum 5""",SL
"['GOTO', '320', 'PRINT', '_']","""{down}{yellow} level 2 = monster""",skipgram,3010,collector2,47,"""{down}{yellow} level 2 = monster""",SL
"['PRINT', '""{up}{up}{up}989{right}{right}{right}{down}89{down}{left}89{down}{left}{left}889{down}{left}{left}88989{down}{left}{left}{left}{left}{left}899""', 'PRINT', '_']","""{down}{green} level 3 = schritte""",skipgram,3020,collector2,47,"""{down}{green} level 3 = schritte""",SL
"['25', 'RETURN', 'PRINT', '_']","""{down}{yellow} level 4 = monster und           schritte""",skipgram,3030,collector2,47,"""{down}{yellow} level 4 = monster und           schritte""",SL
"[':', 'RETURN', 'PRINT', '_']","""{down}{down}{rvs_on}{cyan}welcher level""",skipgram,3100,collector2,47,"""{down}{down}{rvs_on}{cyan}welcher level""",SL
"['1', ':', 'INPUT', '_', ';', 'yr']","""{down}{red}""",skipgram,3110,collector2,47,"""{down}{red}""",SL
"['GOTO', '3890', 'REM', '_']","""{del}{del}{del}{del}{del}{del}{del}{del}{del}",skipgram,3900,collector2,47,"""{del}{del}{del}{del}{del}{del}{del}{del}{del}",SC
"['=', '13', 'REM', '_', 'PRINT', '""sen, so koennen sie""', ':', 'PRINT']",===============,skipgram,70,punktefresse,40,===============,SC
"['+', '1', 'REM', '_', 'PRINT', '""einmal die mauer spren""']",=  punkte -   =,skipgram,72,punktefresse,40,=  punkte -   =,SC
"['GOTO', '76', 'REM', '_', 'PRINT', '""-gen.""', ':', 'PRINT']",=             =,skipgram,74,punktefresse,40,=             =,SC
"['+', 'y', 'REM', '_', 'PRINT', '""dies machen sie indem""', ':', 'PRINT']",=    fresser  =,skipgram,76,punktefresse,40,=    fresser  =,SC
"['GOTO', '82', 'REM', '_', 'PRINT', '""sie \':\' und dann die""', ':', 'PRINT']",===============,skipgram,78,punktefresse,40,===============,SC
"['PRINT', '""{yellow}**********************{black}""', 'PRINT', '_', ':', 'PRINT', '""{down}{rvs_on}{red}     punktefresser    {rvs_off}{blue}""', 'PRINT']","""{clr}""",skipgram,80,punktefresse,40,"""{clr}""",SL
"['""{clr}""', ':', 'PRINT', '_', 'PRINT', '""gewuenschte richtung""', ':', 'PRINT']","""{down}{rvs_on}{red}     punktefresser    {rvs_off}{blue}""",skipgram,80,punktefresse,40,"""{down}{rvs_on}{red}     punktefresser    {rvs_off}{blue}""",SL
"['THEN', '99', 'PRINT', '_', 'PRINT', '""{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}""', ':', 'PRINT']","""{down}{down}sie muessen versuchen alle punkte zu fressenum dafuer punkte zu   erhalten.""",skipgram,90,punktefresse,40,"""{down}{down}sie muessen versuchen alle punkte zu fressenum dafuer punkte zu   erhalten.""",SL
"['GOTO', '97', 'PRINT', '_', 'PRINT', '""{clr}""', ':', 'POKE']","""{down}aber vorsicht die mon-ster wollen sie toeten""",skipgram,95,punktefresse,40,"""{down}aber vorsicht die mon-ster wollen sie toeten""",SL
"[',', '0', 'PRINT', '_', 'REM']","""f{left}{clr}{down}{down}{down}{down}{down}{rvs_on}{green}    punktefresser     {rvs_off}{blue}""",skipgram,140,punktefresse,40,"""f{left}{clr}{down}{down}{down}{down}{down}{rvs_on}{green}    punktefresser     {rvs_off}{blue}""",SL
"[',', '0', 'PRINT', '_', 'IF', 'PEEK', '(', 'b']","""{rvs_on}{down}{down}{red}steuerung mit joystick{rvs_off}{blue}{down}{down}viel glueck!!""",skipgram,150,punktefresse,40,"""{rvs_on}{down}{down}{red}steuerung mit joystick{rvs_off}{blue}{down}{down}viel glueck!!""",SL
"['""::::::::::{left}{inst}:""', ';', 'PRINT', '_']","""{clr}""",skipgram,290,punktefresse,40,"""{clr}""",SL
"[',', '52', 'PRINT', '_', 'IF', 'x', '=', '2']","""{home}""",skipgram,320,punktefresse,40,"""{home}""",SL
"['THEN', '5000', 'PRINT', '_', 'IF', 'x', '=', '4']","""{white}{up}@@@@@@@@@@@@@@@@@@@@@""",skipgram,330,punktefresse,40,"""{white}{up}@@@@@@@@@@@@@@@@@@@@@""",SL
"['THEN', '6000', 'PRINT', '_', 'IF', 'x', '=', '8']","""@....................""",skipgram,350,punktefresse,40,"""@....................""",SL
"['GOTO', '300', 'PRINT', '_', 'IF', 'PEEK', '(', 'b']","""@....................""",skipgram,360,punktefresse,40,"""@....................""",SL
"['GOTO', '1000', 'PRINT', '_', 'IF', 'PEEK', '(', 'b']","""@....................""",skipgram,370,punktefresse,40,"""@....................""",SL
"['=', 'l', 'PRINT', '_', 'IF', 'PEEK', '(', 'b']","""@....................""",skipgram,390,punktefresse,40,"""@....................""",SL
"['=', '120', 'PRINT', '_', 'FOR', 'i', '=', '828']","""@@@@@@@@@@@@@@@@@@@@@""",skipgram,400,punktefresse,40,"""@@@@@@@@@@@@@@@@@@@@@""",SL
"['GOTO', '490', 'PRINT', '_']","""{black}""",skipgram,470,punktefresse,40,"""{black}""",SL
"['.5', ':', 'PRINT', '_', ';', 'j', '*', '10']","""{rvs_on}{up}{white}""",skipgram,700,punktefresse,40,"""{rvs_on}{up}{white}""",SL
"['*', '10', ';', '_', ':', 'POKE', '36875', ',']","""{left}""",skipgram,700,punktefresse,40,"""{left}""",SL
"['=', '0', 'PRINT', '_', ';', 'j', '*', '10']","""{up}{rvs_on}ergebnis:""",skipgram,1100,punktefresse,40,"""{up}{rvs_on}ergebnis:""",SL
"['GOSUB', '2000', 'PRINT', '_', ':', 'POKE', '36879', ',']","""{clr}{white}""",skipgram,1,zyklo,39,"""{clr}{white}""",SL
"[',', '255', 'PRINT', '_', 'PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{black}p{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}p{down}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{rvs_on}{yellow}fuel1:{right}{right}{right}{right}{right}{white}fuel2:""']","""{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}spielanleitung?(j/n)""",skipgram,11,zyklo,39,"""{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}spielanleitung?(j/n)""",SL
"['IF', 'a$', '=', '_', 'GOTO', '14', 'POKE', 'f1']","""""",skipgram,14,zyklo,39,"""""",SL
"['IF', 'a$', '=', '_', 'GOTO', '113', 'FOR', 'i']","""n""",skipgram,15,zyklo,39,"""n""",SL
"['a$', '""{rvs_on}{CBM-V}{up}{left}{CBM-K}{down}{down}{down}{rvs_off}     select level', 'PRINT', '_', 'POKE', 'p', '-', '4']","""{clr}""",skipgram,20,zyklo,39,"""{clr}""",SL
"['PRINT', '""{clr}{blue}""', 'PRINT', '_', ':', 'PRINT', 'SYS', '828']","""das ziel ist es, zum""",skipgram,22,zyklo,39,"""das ziel ist es, zum""",SL
"['PRINT', '""{yellow}**********************{black}""', 'PRINT', '_', ':', 'PRINT']","""schatz in der mitte """,skipgram,24,zyklo,39,"""schatz in der mitte """,SL
"['PRINT', '""      {red}{down}{down}bankrott!{black}""', 'PRINT', '_', 'IF', 'x', '=', '2']","""des bildschirms zu ge-""",skipgram,26,zyklo,39,"""des bildschirms zu ge-""",SL
"['GOTO', '57', 'PRINT', '_', ':', 'PRINT']","""langen. doch monster,""",skipgram,28,zyklo,39,"""langen. doch monster,""",SL
"['=', '""*  (c) 84 by michael kraus creative computing software  ""', 'PRINT', '_', ':', 'PRINT', 'IF', 'ta']","""geister und tueren """,skipgram,30,zyklo,39,"""geister und tueren """,SL
"[',', '60', 'PRINT', '_', ':', 'PRINT', 'IF', 'PEEK']","""hindern sie daran.""",skipgram,32,zyklo,39,"""hindern sie daran.""",SL
"['""{down}{yellow}**********************{blue}""', ';', 'PRINT', '_', ':', 'POKE', '198', ',']","""{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{right}{right}-taste-""",skipgram,38,zyklo,39,"""{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{right}{right}-taste-""",SL
"[',', '600', 'PRINT', '_', 'DATA', '68', ',', '68']","""{clr}""",skipgram,40,zyklo,39,"""{clr}""",SL
"[':', 'NEXT', 'PRINT', '_', 'DATA', '162', ',', '85']","""die tueren oeffnen und""",skipgram,42,zyklo,39,"""die tueren oeffnen und""",SL
"['PRINT', '""{up}                    ""', 'PRINT', '_', ':', 'PRINT', 'DATA', '15']","""schliessen sich von""",skipgram,44,zyklo,39,"""schliessen sich von""",SL
"['i', ')', 'PRINT', '_', ':', 'PRINT', 'POKE', '36869']","""zeit zu zeit. """,skipgram,46,zyklo,39,"""zeit zu zeit. """,SL
"['PRINT', '""{up}                    ""', 'PRINT', '_', ':', 'PRINT', 'DATA', '2']","""{down}{down}vorsicht! wenn sich """,skipgram,48,zyklo,39,"""{down}{down}vorsicht! wenn sich """,SL
"['""{left} le""', 'l', 'PRINT', '_', 'GOSUB', '110', ':', 'GOSUB']","""die tuer schliesst und""",skipgram,50,zyklo,39,"""die tuer schliesst und""",SL
"['gg', '""{left} ""', 'PRINT', '_', ':', 'PRINT', 'DATA', '0']","""sie befinden sich im """,skipgram,52,zyklo,39,"""sie befinden sich im """,SL
"['=', '100', 'PRINT', '_', ':', 'PRINT']","""durchgang, ist das """,skipgram,54,zyklo,39,"""durchgang, ist das """,SL
"['GOTO', '22', 'PRINT', '_', ':', 'PRINT', '""', 'DATA']","""spiel zu ende.""",skipgram,56,zyklo,39,"""spiel zu ende.""",SL
"['""spiel zu ende.""', ':', 'PRINT', '_', 'DATA', '4', ',', '8']","""",skipgram,56,zyklo,39,"""",SL
"['TO', 'n', 'PRINT', '_', ':', 'POKE', '198', ',']","""{right}{right}{right}{right}{right}{down}{down}{right}{right}-taste-""",skipgram,58,zyklo,39,"""{right}{right}{right}{right}{right}{down}{down}{right}{right}-taste-""",SL
"['28', ')', 'PRINT', '_']","""{clr}""",skipgram,62,zyklo,39,"""{clr}""",SL
"['-', '1', 'PRINT', '_', ':', 'PRINT']","""wenn sie eine der """,skipgram,66,zyklo,39,"""wenn sie eine der """,SL
"['NEXT', 'i', 'PRINT', '_']","""fruechte am rand fres-""",skipgram,68,zyklo,39,"""fruechte am rand fres-""",SL
"['REM', '===============', 'PRINT', '_', ':', 'PRINT']","""sen, so koennen sie""",skipgram,70,zyklo,39,"""sen, so koennen sie""",SL
"['REM', '=  punkte -   =', 'PRINT', '_']","""einmal die mauer spren""",skipgram,72,zyklo,39,"""einmal die mauer spren""",SL
"['REM', '=             =', 'PRINT', '_', ':', 'PRINT']","""-gen.""",skipgram,74,zyklo,39,"""-gen.""",SL
"['REM', '=    fresser  =', 'PRINT', '_', ':', 'PRINT']","""dies machen sie indem""",skipgram,76,zyklo,39,"""dies machen sie indem""",SL
"['REM', '===============', 'PRINT', '_', ':', 'PRINT']","""sie ':' und dann die""",skipgram,78,zyklo,39,"""sie ':' und dann die""",SL
"['PRINT', '""{down}{rvs_on}{red}     punktefresser    {rvs_off}{blue}""', 'PRINT', '_', ':', 'PRINT']","""gewuenschte richtung""",skipgram,80,zyklo,39,"""gewuenschte richtung""",SL
